"","Date","CustomerSiteId","SequenceIndex","Cp1","Cp2","Cp3","Cp4","Cp5","Cp6","Runs","Positives","RhinoPositives","Negatives","SequencePositives"
"31268",2016-05-06,13,18,20.5,70,70,70,70,70,107,28,18,79,1
"31269",2016-05-06,13,19,14,14.1,15.2,15.2,70,70,107,28,18,79,1
"31270",2016-05-06,13,30,12.2,12.8,12.9,13,70,70,107,28,18,79,1
"31271",2016-05-06,13,31,20.9,21.1,27.1,70,70,70,107,28,18,79,1
"31272",2016-05-06,13,36,21.1,23.4,24.6,27.1,27.1,70,107,28,18,79,1
"31273",2016-05-06,13,4,21.5,21.8,23.2,27.1,70,70,107,28,18,79,1
"31274",2016-05-06,13,40,19,21,27.1,70,70,70,107,28,18,79,1
"31275",2016-05-06,25,4,11.6,11.9,14.9,16.7,70,70,18,2,1,16,1
"31276",2016-05-06,26,1,9.8,9.8,10.1,10.9,70,70,13,3,2,10,1
"31277",2016-05-06,26,4,12.5,12.7,14.9,16.2,70,70,13,3,2,10,1
"31278",2016-05-06,31,1,17.2,17.5,17.9,18.8,70,70,50,7,2,43,1
